1,52 -0,2934 0,9215
1,53 -0,2918 0,9209
1,54 -0,2902 0,9204
1,55 -0,2886 0,9199
1,56 -0,2870 0,9194
1,57 -0,2854 0,9189
1,58 -0,2838 0,9185
1,59 -0,2822 0,9181
1,60 -0,2805 0,9177
1,61 -0,2789 0,9174
1,62 -0,2772 0,9171
1,63 -0,2756 0,9168
1,64 -0,2739 0,9165
1,65 -0,2722 0,9163
1,66 -0,2706 0,9161
1,67 -0,2689 0,9159
1,68 -0,2672 0,9157
1,69 -0,2655 0,9156
1,70 -0,2638 0,9155
1,71 -0,2621 0,9154
1,72 -0,2605 0,9153
1,73 -0,2588 0,9152
1,74 -0,2571 0,9152
1,75 -0,2554 0,9152
1,76 -0,2537 0,9152
1,77 -0,2520 0,9152
1,78 -0,2503 0,9152
1,79 -0,2486 0,9152
1,80 -0,2469 0,9153
1,81 -0,2452 0,9154
1,82 -0,2435 0,9154
1,83 -0,2418 0,9155
1,84 -0,2401 0,9157
1,85 -0,2384 0,9158
1,86 -0,2367 0,9159
1,87 -0,2351 0,9161
1,88 -0,2334 0,9163
1,89 -0,2317 0,9164
1,90 -0,2300 0,9166
1,91 -0,2284 0,9168
1,92 -0,2267 0,9170
1,93 -0,2251 0,9173
1,94 -0,2234 0,9175
1,95 -0,2217 0,9177
1,96 -0,2201 0,9180
1,97 -0,2185 0,9182
1,98 -0,2168 0,9185
1,99 -0,2152 0,9188
2,00 -0,2136 0,9191
2,01 -0,2120 0,9194
2,02 -0,2103 0,9197
2,03 -0,2087 0,9200
2,04 -0,2071 0,9203
2,05 -0,2055 0,9206
2,06 -0,2039 0,9209
2,07 -0,2024 0,9213
2,08 -0,2008 0,9216
2,09 -0,1992 0,9219
2,10 -0,1977 0,9223
2,11 -0,1961 0,9226
2,12 -0,1946 0,9230
2,13 -0,1930 0,9234
2,14 -0,1915 0,9237
2,15 -0,1900 0,9241
2,16 -0,1884 0,9245
2,17 -0,1869 0,9249
2,18 -0,1854 0,9253
2,19 -0,1839 0,9256
2,20 -0,1825 0,9260
2,21 -0,1810 0,9264
2,22 -0,1795 0,9268
2,23 -0,1780 0,9272
2,24 -0,1766 0,9276
2,25 -0,1751 0,9280
2,26 -0,1737 0,9284
2,27 -0,1723 0,9289
2,28 -0,1708 0,9293
2,29 -0,1694 0,9297
2,30 -0,1680 0,9301
2,31 -0,1666 0,9305
2,32 -0,1652 0,9309
2,33 -0,1639 0,9313
2,34 -0,1625 0,9318
2,35 -0,1611 0,9322
2,36 -0,1598 0,9326
2,37 -0,1584 0,9330
2,38 -0,1571 0,9335
2,39 -0,1557 0,9339
2,40 -0,1544 0,9343
2,41 -0,1531 0,9347
2,42 -0,1518 0,9352
2,43 -0,1505 0,9356
2,44 -0,1492 0,9360
2,45 -0,1479 0,9364
2,46 -0,1467 0,9369
2,47 -0,1454 0,9373
2,48 -0,1441 0,9377
2,49 -0,1429 0,9382
2,50 -0,1417 0,9386
2,51 -0,1404 0,9390
2,52 -0,1392 0,9394
2,53 -0,1380 0,9399
2,54 -0,1368 0,9403
2,55 -0,1356 0,9407
2,56 -0,1344 0,9411
2,57 -0,1332 0,9416
2,58 -0,1321 0,9420
2,59 -0,1309 0,9424
2,60 -0,1298 0,9428
2,61 -0,1286 0,9432
2,62 -0,1275 0,9436
2,63 -0,1264 0,9441
2,64 -0,1252 0,9445
2,65 -0,1241 0,9449
2,66 -0,1230 0,9453
2,67 -0,1219 0,9457
2,68 -0,1208 0,9461
2,69 -0,1198 0,9465
2,70 -0,1187 0,9469
2,71 -0,1176 0,9473
2,72 -0,1166 0,9477
2,73 -0,1155 0,9481
2,74 -0,1145 0,9485
2,75 -0,1135 0,9489
2,76 -0,1125 0,9493
2,77 -0,1114 0,9497
2,78 -0,1104 0,9501
2,79 -0,1094 0,9505
2,80 -0,1084 0,9509
2,81 -0,1075 0,9513
2,82 -0,1065 0,9517
2,83 -0,1055 0,9521
2,84 -0,1046 0,9525
2,85 -0,1036 0,9528
2,86 -0,1027 0,9532
2,87 -0,1017 0,9536
2,88 -0,1008 0,9540
2,89 -0,0999 0,9543
2,90 -0,0990 0,9547
2,91 -0,0981 0,9551
2,92 -0,0972 0,9554
2,93 -0,0963 0,9558
2,94 -0,0954 0,9562
2,95 -0,0945 0,9565
2,96 -0,0936 0,9569
2,97 -0,0928 0,9572
2,98 -0,0919 0,9576
2,99 -0,0911 0,9580
3,00 -0,0902 0,9583
3,01 -0,0894 0,9587
3,02 -0,0886 0,9590
3,03 -0,0878 0,9593
3,04 -0,0869 0,9597
3,05 -0,0861 0,9600
3,06 -0,0853 0,9604
3,07 -0,0846 0,9607
3,08 -0,0838 0,9610
3,09 -0,0830 0,9614
3,10 -0,0822 0,9617
3,11 -0,0814 0,9620
3,12 -0,0807 0,9623
3,13 -0,0799 0,9627
3,14 -0,0792 0,9630
3,15 -0,0784 0,9633
3,16 -0,0777 0,9636
3,17 -0,0770 0,9639
3,18 -0,0763 0,9643
3,19 -0,0756 0,9646
3,20 -0,0748 0,9649
3,21 -0,0741 0,9652
3,22 -0,0734 0,9655
3,23 -0,0728 0,9658
3,24 -0,0721 0,9661
3,25 -0,0714 0,9664
3,26 -0,0707 0,9667
3,27 -0,0700 0,9670
3,28 -0,0694 0,9673
3,29 -0,0687 0,9675
3,30 -0,0681 0,9678
3,31 -0,0674 0,9681
3,32 -0,0668 0,9684
3,33 -0,0662 0,9687
3,34 -0,0655 0,9690
3,35 -0,0649 0,9692
3,36 -0,0643 0,9695
3,37 -0,0637 0,9698
3,38 -0,0631 0,9700
3,39 -0,0625 0,9703
3,40 -0,0619 0,9706
3,41 -0,0613 0,9708
3,42 -0,0607 0,9711
3,43 -0,0602 0,9714
3,44 -0,0596 0,9716
3,45 -0,0590 0,9719
3,46 -0,0584 0,9721
3,47 -0,0579 0,9724
3,48 -0,0573 0,9726
3,49 -0,0568 0,9729
3,50 -0,0562 0,9731
3,51 -0,0557 0,9734
3,52 -0,0552 0,9736
3,53 -0,0547 0,9738
3,54 -0,0541 0,9741
3,55 -0,0536 0,9743
3,56 -0,0531 0,9746
3,57 -0,0526 0,9748
3,58 -0,0521 0,9750
3,59 -0,0516 0,9752
3,60 -0,0511 0,9755
3,61 -0,0506 0,9757
3,62 -0,0501 0,9759
3,63 -0,0496 0,9761
3,64 -0,0492 0,9764
3,65 -0,0487 0,9766
3,66 -0,0482 0,9768
3,67 -0,0477 0,9770
3,68 -0,0473 0,9772
3,69 -0,0468 0,9774
3,70 -0,0464 0,9776
3,71 -0,0459 0,9778
3,72 -0,0455 0,9781
3,73 -0,0451 0,9783
3,74 -0,0446 0,9785
3,75 -0,0442 0,9787
3,76 -0,0438 0,9789
3,77 -0,0433 0,9791
3,78 -0,0429 0,9792
3,79 -0,0425 0,9794
3,80 -0,0421 0,9796
3,81 -0,0417 0,9798
3,82 -0,0413 0,9800
3,83 -0,0409 0,9802
3,84 -0,0405 0,9804
3,85 -0,0401 0,9806
3,86 -0,0397 0,9808
3,87 -0,0393 0,9809
3,88 -0,0389 0,9811
3,89 -0,0386 0,9813
3,90 -0,0382 0,9815
3,91 -0,0378 0,9816
3,92 -0,0374 0,9818
3,93 -0,0371 0,9820
3,94 -0,0367 0,9822
3,95 -0,0364 0,9823
3,96 -0,0360 0,9825
3,97 -0,0357 0,9827
3,98 -0,0353 0,9828
3,99 -0,0350 0,9830
4,00 -0,0346 0,9831
4,01 -0,0343 0,9833
4,02 -0,0340 0,9835
4,03 -0,0336 0,9836
4,04 -0,0333 0,9838
4,05 -0,0330 0,9839
4,06 -0,0327 0,9841
4,07 -0,0323 0,9842
4,08 -0,0320 0,9844
4,09 -0,0317 0,9845
4,10 -0,0314 0,9847
4,11 -0,0311 0,9848
4,12 -0,0308 0,9850
4,13 -0,0305 0,9851
4,14 -0,0302 0,9852
4,15 -0,0299 0,9854
4,16 -0,0296 0,9855
4,17 -0,0293 0,9857
4,18 -0,0290 0,9858
4,19 -0,0287 0,9859
4,20 -0,0285 0,9861
4,21 -0,0282 0,9862
4,22 -0,0279 0,9863
4,23 -0,0276 0,9865
4,24 -0,0274 0,9866
4,25 -0,0271 0,9867
4,26 -0,0268 0,9869
4,27 -0,0266 0,9870
4,28 -0,0263 0,9871
4,29 -0,0260 0,9872
4,30 -0,0258 0,9874
4,31 -0,0255 0,9875
4,32 -0,0253 0,9876
4,33 -0,0250 0,9877
4,34 -0,0248 0,9878
4,35 -0,0246 0,9879
4,36 -0,0243 0,9881
4,37 -0,0241 0,9882
4,38 -0,0238 0,9883
4,39 -0,0236 0,9884
4,40 -0,0234 0,9885
4,41 -0,0231 0,9886
4,42 -0,0229 0,9887
4,43 -0,0227 0,9888
4,44 -0,0225 0,9890
4,45 -0,0222 0,9891
4,46 -0,0220 0,9892
4,47 -0,0218 0,9893
4,48 -0,0216 0,9894
4,49 -0,0214 0,9895
4,50 -0,0212 0,9896
4,51 -0,0210 0,9897
4,52 -0,0208 0,9898
4,53 -0,0206 0,9899
4,54 -0,0204 0,9900
4,55 -0,0201 0,9901
4,56 -0,0200 0,9902
4,57 -0,0198 0,9903
4,58 -0,0196 0,9904
4,59 -0,0194 0,9905
4,60 -0,0192 0,9905
4,61 -0,0190 0,9906
4,62 -0,0188 0,9907
4,63 -0,0186 0,9908
4,64 -0,0184 0,9909
4,65 -0,0182 0,9910
4,66 -0,0181 0,9911
4,67 -0,0179 0,9912
4,68 -0,0177 0,9913
4,69 -0,0175 0,9913
4,70 -0,0174 0,9914
4,71 -0,0172 0,9915
4,72 -0,0170 0,9916
4,73 -0,0169 0,9917
4,74 -0,0167 0,9918
4,75 -0,0165 0,9918
4,76 -0,0164 0,9919
4,77 -0,0162 0,9920
4,78 -0,0160 0,9921
4,79 -0,0159 0,9922
4,80 -0,0157 0,9922
4,81 -0,0156 0,9923
4,82 -0,0154 0,9924
4,83 -0,0153 0,9925
4,84 -0,0151 0,9925
4,85 -0,0150 0,9926
4,86 -0,0148 0,9927
4,87 -0,0147 0,9927
4,88 -0,0145 0,9928
4,89 -0,0144 0,9929
4,90 -0,0142 0,9930
4,91 -0,0141 0,9930
4,92 -0,0140 0,9931
4,93 -0,0138 0,9932
4,94 -0,0137 0,9932
4,95 -0,0135 0,9933
4,96 -0,0134 0,9934
4,97 -0,0133 0,9934
4,98 -0,0131 0,9935
4,99 -0,0130 0,9936
5,00 -0,0129 0,9936
5,01 -0,0128 0,9937
5,02 -0,0126 0,9937
5,03 -0,0125 0,9938
5,04 -0,0124 0,9939
5,05 -0,0123 0,9939
5,06 -0,0121 0,9940
5,07 -0,0120 0,9940
5,08 -0,0119 0,9941
5,09 -0,0118 0,9942
5,10 -0,0117 0,9942
5,11 -0,0116 0,9943
5,12 -0,0114 0,9943
5,13 -0,0113 0,9944
5,14 -0,0112 0,9944
5,15 -0,0111 0,9945
5,16 -0,0110 0,9945
5,17 -0,0109 0,9946
5,18 -0,0108 0,9947
5,19 -0,0107 0,9947
5,20 -0,0106 0,9948
5,21 -0,0105 0,9948
5,22 -0,0104 0,9949
5,23 -0,0102 0,9949
5,24 -0,0101 0,9950
5,25 -0,0100 0,9950
5,26 -0,0099 0,9951
5,27 -0,0098 0,9951
5,28 -0,0098 0,9952
5,29 -0,0097 0,9952
5,30 -0,0096 0,9953
5,31 -0,0095 0,9953
5,32 -0,0094 0,9953
5,33 -0,0093 0,9954
5,34 -0,0092 0,9954
5,35 -0,0091 0,9955
5,36 -0,0090 0,9955
5,37 -0,0089 0,9956
5,38 -0,0088 0,9956
5,39 -0,0087 0,9957
5,40 -0,0086 0,9957
5,41 -0,0086 0,9957
5,42 -0,0085 0,9958
5,43 -0,0084 0,9958
5,44 -0,0083 0,9959
5,45 -0,0082 0,9959
5,46 -0,0081 0,9960
5,47 -0,0081 0,9960
5,48 -0,0080 0,9960
5,49 -0,0079 0,9961
5,50 -0,0078 0,9961
5,51 -0,0077 0,9961
5,52 -0,0077 0,9962
5,53 -0,0076 0,9962
5,54 -0,0075 0,9963
5,55 -0,0074 0,9963
5,56 -0,0074 0,9963
5,57 -0,0073 0,9964
5,58 -0,0072 0,9964
5,59 -0,0072 0,9964
5,60 -0,0071 0,9965
5,61 -0,0070 0,9965
5,62 -0,0069 0,9965
5,63 -0,0069 0,9966
5,64 -0,0068 0,9966
5,65 -0,0067 0,9966
5,66 -0,0067 0,9967
5,67 -0,0066 0,9967
5,68 -0,0065 0,9967
5,69 -0,0065 0,9968
5,70 -0,0064 0,9968
5,71 -0,0063 0,9968
5,72 -0,0063 0,9969
5,73 -0,0062 0,9969
5,74 -0,0062 0,9969
5,75 -0,0061 0,9970
5,76 -0,0060 0,9970
5,77 -0,0060 0,9970
5,78 -0,0059 0,9971
5,79 -0,0059 0,9971
5,80 -0,0058 0,9971
5,81 -0,0057 0,9971
5,82 -0,0057 0,9972
5,83 -0,0056 0,9972
5,84 -0,0056 0,9972
5,85 -0,0055 0,9973
5,86 -0,0055 0,9973
5,87 -0,0054 0,9973
5,88 -0,0054 0,9973
5,89 -0,0053 0,9974
5,90 -0,0052 0,9974
5,91 -0,0052 0,9974
5,92 -0,0051 0,9974
5,93 -0,0051 0,9975
5,94 -0,0050 0,9975
5,95 -0,0050 0,9975
5,96 -0,0049 0,9975
5,97 -0,0049 0,9976
5,98 -0,0048 0,9976
5,99 -0,0048 0,9976
6,00 -0,0047 0,9976
6,01 -0,0047 0,9977
6,02 -0,0047 0,9977
6,03 -0,0046 0,9977
6,04 -0,0046 0,9977
6,05 -0,0045 0,9978
6,06 -0,0045 0,9978
6,07 -0,0044 0,9978
6,08 -0,0044 0,9978
6,09 -0,0043 0,9978
6,10 -0,0043 0,9979
6,11 -0,0043 0,9979
6,12 -0,0042 0,9979
6,13 -0,0042 0,9979
6,14 -0,0041 0,9979
6,15 -0,0041 0,9980
6,16 -0,0040 0,9980
6,17 -0,0040 0,9980
6,18 -0,0040 0,9980
6,19 -0,0039 0,9980
6,20 -0,0039 0,9981
6,21 -0,0038 0,9981
6,22 -0,0038 0,9981
6,23 -0,0038 0,9981
6,24 -0,0037 0,9981
6,25 -0,0037 0,9982
6,26 -0,0037 0,9982
6,27 -0,0036 0,9982
6,28 -0,0036 0,9982
6,29 -0,0035 0,9982
6,30 -0,0035 0,9982
6,31 -0,0035 0,9983
6,32 -0,0034 0,9983
6,33 -0,0034 0,9983
6,34 -0,0034 0,9983
6,35 -0,0033 0,9983
6,36 -0,0033 0,9983
6,37 -0,0033 0,9984
6,38 -0,0032 0,9984
6,39 -0,0032 0,9984
6,40 -0,0032 0,9984
6,41 -0,0031 0,9984
6,42 -0,0031 0,9984
6,43 -0,0031 0,9985
6,44 -0,0031 0,9985
6,45 -0,0030 0,9985
6,46 -0,0030 0,9985
6,47 -0,0030 0,9985
6,48 -0,0029 0,9985
6,49 -0,0029 0,9986
6,50 -0,0029 0,9986
6,51 -0,0028 0,9986
6,52 -0,0028 0,9986
6,53 -0,0028 0,9986
6,54 -0,0028 0,9986
6,55 -0,0027 0,9986
6,56 -0,0027 0,9986
6,57 -0,0027 0,9987
6,58 -0,0027 0,9987
6,59 -0,0026 0,9987
6,60 -0,0026 0,9987
6,61 -0,0026 0,9987
6,62 -0,0025 0,9987
6,63 -0,0025 0,9987
6,64 -0,0025 0,9988
6,65 -0,0025 0,9988
6,66 -0,0024 0,9988
6,67 -0,0024 0,9988
6,68 -0,0024 0,9988
6,69 -0,0024 0,9988
6,70 -0,0024 0,9988
6,71 -0,0023 0,9988
6,72 -0,0023 0,9988
6,73 -0,0023 0,9989
6,74 -0,0023 0,9989
6,75 -0,0022 0,9989
6,76 -0,0022 0,9989
6,77 -0,0022 0,9989
6,78 -0,0022 0,9989
6,79 -0,0021 0,9989
6,80 -0,0021 0,9989
6,81 -0,0021 0,9989
6,82 -0,0021 0,9990
6,83 -0,0021 0,9990
6,84 -0,0020 0,9990
6,85 -0,0020 0,9990
6,86 -0,0020 0,9990
6,87 -0,0020 0,9990
6,88 -0,0020 0,9990
6,89 -0,0019 0,9990
6,90 -0,0019 0,9990
6,91 -0,0019 0,9990
6,92 -0,0019 0,9991
6,93 -0,0019 0,9991
6,94 -0,0018 0,9991
6,95 -0,0018 0,9991
6,96 -0,0018 0,9991
6,97 -0,0018 0,9991
6,98 -0,0018 0,9991
6,99 -0,0018 0,9991
7,00 -0,0017 0,9991
7,01 -0,0017 0,9991
7,02 -0,0017 0,9991
7,03 -0,0017 0,9992
7,04 -0,0017 0,9992
7,05 -0,0017 0,9992
7,06 -0,0016 0,9992
7,07 -0,0016 0,9992
7,08 -0,0016 0,9992
7,09 -0,0016 0,9992
7,10 -0,0016 0,9992
7,11 -0,0016 0,9992
7,12 -0,0015 0,9992
7,13 -0,0015 0,9992
7,14 -0,0015 0,9992
7,15 -0,0015 0,9993
7,16 -0,0015 0,9993
7,17 -0,0015 0,9993
7,18 -0,0015 0,9993
7,19 -0,0014 0,9993
7,20 -0,0014 0,9993
7,21 -0,0014 0,9993
7,22 -0,0014 0,9993
7,23 -0,0014 0,9993
7,24 -0,0014 0,9993
7,25 -0,0014 0,9993
7,26 -0,0013 0,9993
7,27 -0,0013 0,9993
7,28 -0,0013 0,9993
7,29 -0,0013 0,9994
7,30 -0,0013 0,9994
7,31 -0,0013 0,9994
7,32 -0,0013 0,9994
7,33 -0,0012 0,9994
7,34 -0,0012 0,9994
7,35 -0,0012 0,9994
7,36 -0,0012 0,9994
7,37 -0,0012 0,9994
7,38 -0,0012 0,9994
7,39 -0,0012 0,9994
7,40 -0,0012 0,9994
7,41 -0,0012 0,9994
7,42 -0,0011 0,9994
7,43 -0,0011 0,9994
7,44 -0,0011 0,9994
7,45 -0,0011 0,9994
7,46 -0,0011 0,9995
7,47 -0,0011 0,9995
7,48 -0,0011 0,9995
7,49 -0,0011 0,9995
7,50 -0,0011 0,9995
7,51 -0,0010 0,9995
7,52 -0,0010 0,9995
7,53 -0,0010 0,9995
7,54 -0,0010 0,9995
7,55 -0,0010 0,9995
7,56 -0,0010 0,9995
7,57 -0,0010 0,9995
7,58 -0,0010 0,9995
7,59 -0,0010 0,9995
7,60 -0,0010 0,9995
7,61 -0,0009 0,9995
7,62 -0,0009 0,9995
7,63 -0,0009 0,9995
7,64 -0,0009 0,9995
7,65 -0,0009 0,9995
7,66 -0,0009 0,9996
7,67 -0,0009 0,9996
7,68 -0,0009 0,9996
7,69 -0,0009 0,9996
7,70 -0,0009 0,9996
7,71 -0,0009 0,9996
7,72 -0,0008 0,9996
7,73 -0,0008 0,9996
7,74 -0,0008 0,9996
7,75 -0,0008 0,9996
7,76 -0,0008 0,9996
7,77 -0,0008 0,9996
7,78 -0,0008 0,9996
7,79 -0,0008 0,9996
7,80 -0,0008 0,9996
7,81 -0,0008 0,9996
7,82 -0,0008 0,9996
7,83 -0,0008 0,9996
7,84 -0,0007 0,9996
7,85 -0,0007 0,9996
7,86 -0,0007 0,9996
7,87 -0,0007 0,9996
7,88 -0,0007 0,9996
7,89 -0,0007 0,9996
7,90 -0,0007 0,9996
7,91 -0,0007 0,9997
7,92 -0,0007 0,9997
7,93 -0,0007 0,9997
7,94 -0,0007 0,9997
7,95 -0,0007 0,9997
7,96 -0,0007 0,9997
7,97 -0,0007 0,9997
7,98 -0,0007 0,9997
7,99 -0,0006 0,9997
8,00 -0,0006 0,9997
8,01 -0,0006 0,9997
8,02 -0,0006 0,9997
8,03 -0,0006 0,9997
8,04 -0,0006 0,9997
8,05 -0,0006 0,9997
8,06 -0,0006 0,9997
8,07 -0,0006 0,9997
8,08 -0,0006 0,9997
8,09 -0,0006 0,9997
8,10 -0,0006 0,9997
8,11 -0,0006 0,9997
8,12 -0,0006 0,9997
8,13 -0,0006 0,9997
8,14 -0,0006 0,9997
8,15 -0,0005 0,9997
8,16 -0,0005 0,9997
8,17 -0,0005 0,9997
8,18 -0,0005 0,9997
8,19 -0,0005 0,9997
8,20 -0,0005 0,9997
8,21 -0,0005 0,9997
8,22 -0,0005 0,9997
8,23 -0,0005 0,9997
8,24 -0,0005 0,9997
8,25 -0,0005 0,9998
8,26 -0,0005 0,9998
8,27 -0,0005 0,9998
8,28 -0,0005 0,9998
8,29 -0,0005 0,9998
8,30 -0,0005 0,9998
8,31 -0,0005 0,9998
8,32 -0,0005 0,9998
8,33 -0,0005 0,9998
8,34 -0,0005 0,9998
8,35 -0,0004 0,9998
8,36 -0,0004 0,9998
8,37 -0,0004 0,9998
8,38 -0,0004 0,9998
8,39 -0,0004 0,9998
8,40 -0,0004 0,9998
8,41 -0,0004 0,9998
8,42 -0,0004 0,9998
8,43 -0,0004 0,9998
8,44 -0,0004 0,9998
8,45 -0,0004 0,9998
8,46 -0,0004 0,9998
8,47 -0,0004 0,9998
8,48 -0,0004 0,9998
8,49 -0,0004 0,9998
8,50 -0,0004 0,9998
8,51 -0,0004 0,9998
8,52 -0,0004 0,9998
8,53 -0,0004 0,9998
8,54 -0,0004 0,9998
8,55 -0,0004 0,9998
8,56 -0,0004 0,9998
8,57 -0,0004 0,9998
8,58 -0,0004 0,9998
8,59 -0,0004 0,9998
8,60 -0,0003 0,9998
8,61 -0,0003 0,9998
8,62 -0,0003 0,9998
8,63 -0,0003 0,9998
8,64 -0,0003 0,9998
8,65 -0,0003 0,9998
8,66 -0,0003 0,9998
8,67 -0,0003 0,9998
8,68 -0,0003 0,9998
8,69 -0,0003 0,9998
8,70 -0,0003 0,9998
8,71 -0,0003 0,9998
8,72 -0,0003 0,9998
8,73 -0,0003 0,9998
8,74 -0,0003 0,9998
8,75 -0,0003 0,9998
8,76 -0,0003 0,9999
8,77 -0,0003 0,9999
8,78 -0,0003 0,9999
8,79 -0,0003 0,9999
8,80 -0,0003 0,9999
8,81 -0,0003 0,9999
8,82 -0,0003 0,9999
8,83 -0,0003 0,9999
8,84 -0,0003 0,9999
8,85 -0,0003 0,9999
8,86 -0,0003 0,9999
8,87 -0,0003 0,9999
8,88 -0,0003 0,9999
8,89 -0,0003 0,9999
8,90 -0,0003 0,9999
8,91 -0,0003 0,9999
8,92 -0,0003 0,9999
8,93 -0,0003 0,9999
8,94 -0,0002 0,9999
8,95 -0,0002 0,9999
8,96 -0,0002 0,9999
8,97 -0,0002 0,9999
8,98 -0,0002 0,9999
8,99 -0,0002 0,9999
9,00 -0,0002 0,9999
9,01 -0,0002 0,9999
9,02 -0,0002 0,9999
9,03 -0,0002 0,9999
9,04 -0,0002 0,9999
9,05 -0,0002 0,9999
9,06 -0,0002 0,9999
9,07 -0,0002 0,9999
9,08 -0,0002 0,9999
9,09 -0,0002 0,9999
9,10 -0,0002 0,9999
9,11 -0,0002 0,9999
9,12 -0,0002 0,9999
9,13 -0,0002 0,9999
9,14 -0,0002 0,9999
9,15 -0,0002 0,9999
9,16 -0,0002 0,9999
9,17 -0,0002 0,9999
9,18 -0,0002 0,9999
9,19 -0,0002 0,9999
9,20 -0,0002 0,9999
9,21 -0,0002 0,9999
9,22 -0,0002 0,9999
9,23 -0,0002 0,9999
9,24 -0,0002 0,9999
9,25 -0,0002 0,9999
9,26 -0,0002 0,9999
9,27 -0,0002 0,9999
9,28 -0,0002 0,9999
9,29 -0,0002 0,9999
9,30 -0,0002 0,9999
9,31 -0,0002 0,9999
9,32 -0,0002 0,9999
9,33 -0,0002 0,9999
9,34 -0,0002 0,9999
9,35 -0,0002 0,9999
9,36 -0,0002 0,9999
9,37 -0,0002 0,9999
9,38 -0,0002 0,9999
9,39 -0,0002 0,9999
9,40 -0,0002 0,9999
9,41 -0,0002 0,9999
9,42 -0,0002 0,9999
9,43 -0,0002 0,9999
9,44 -0,0002 0,9999
9,45 -0,0001 0,9999
9,46 -0,0001 0,9999
9,47 -0,0001 0,9999
9,48 -0,0001 0,9999
9,49 -0,0001 0,9999
9,50 -0,0001 0,9999
9,51 -0,0001 0,9999
9,52 -0,0001 0,9999
9,53 -0,0001 0,9999
9,54 -0,0001 0,9999
9,55 -0,0001 0,9999
9,56 -0,0001 0,9999
9,57 -0,0001 0,9999
9,58 -0,0001 0,9999
9,59 -0,0001 0,9999
9,60 -0,0001 0,9999
9,61 -0,0001 0,9999
9,62 -0,0001 0,9999
9,63 -0,0001 0,9999
9,64 -0,0001 0,9999
9,65 -0,0001 0,9999
9,66 -0,0001 0,9999
9,67 -0,0001 0,9999
9,68 -0,0001 0,9999
9,69 -0,0001 0,9999
9,70 -0,0001 0,9999
9,71 -0,0001 0,9999
9,72 -0,0001 0,9999
9,73 -0,0001 0,9999
9,74 -0,0001 0,9999
9,75 -0,0001 0,9999
9,76 -0,0001 0,9999
9,77 -0,0001 0,9999
9,78 -0,0001 0,9999
9,79 -0,0001 0,9999
9,80 -0,0001 0,9999
9,81 -0,0001 0,9999
9,82 -0,0001 0,9999
9,83 -0,0001 0,9999
9,84 -0,0001 0,9999
9,85 -0,0001 1,0000
9,86 -0,0001 1,0000
9,87 -0,0001 1,0000
9,88 -0,0001 1,0000
9,89 -0,0001 1,0000
9,90 -0,0001 1,0000
9,91 -0,0001 1,0000
9,92 -0,0001 1,0000
9,93 -0,0001 1,0000
9,94 -0,0001 1,0000
9,95 -0,0001 1,0000
9,96 -0,0001 1,0000
9,97 -0,0001 1,0000
9,98 -0,0001 1,0000
9,99 -0,0001 1,0000
10,00 -0,0001 1,0000
0,00 1,0100 0,9900
0,01 1,0199 0,9799
0,02 1,0297 0,9697
0,03 1,0394 0,9594
0,04 1,0490 0,9490
0,05 1,0585 0,9385
0,06 1,0679 0,9279
0,07 1,0771 0,9173
0,08 1,0863 0,9065
0,09 1,0954 0,8956
0,10 1,1043 0,8847
0,11 1,1132 0,8736
0,12 1,1219 0,8625
0,13 1,1305 0,8513
0,14 1,1391 0,8400
0,15 1,1475 0,8286
0,16 1,1557 0,8171
0,17 1,1639 0,8055
0,18 1,1720 0,7939
0,19 1,1799 0,7822
0,20 1,1877 0,7704
0,21 1,1954 0,7585
0,22 1,2030 0,7466
0,23 1,2105 0,7345
0,24 1,2178 0,7224
0,25 1,2251 0,7102
0,26 1,2322 0,6980
0,27 1,2391 0,6857
0,28 1,2460 0,6733
0,29 1,2527 0,6608
0,30 1,2593 0,6483
0,31 1,2658 0,6357
0,32 1,2722 0,6230
0,33 1,2784 0,6103
0,34 1,2845 0,5975
0,35 1,2905 0,5847
0,36 1,2963 0,5718
0,37 1,3020 0,5588
0,38 1,3076 0,5458
0,39 1,3131 0,5327
0,40 1,3184 0,5196
0,41 1,3236 0,5064
0,42 1,3287 0,4932
0,43 1,3336 0,4799
0,44 1,3384 0,4666
0,45 1,3431 0,4532
0,46 1,3476 0,4397
0,47 1,3520 0,4263
0,48 1,3563 0,4127
0,49 1,3604 0,3992
0,50 1,3644 0,3856
0,51 1,3682 0,3719
0,52 1,3720 0,3582
0,53 1,3755 0,3445
0,54 1,3790 0,3308
0,55 1,3823 0,3170
0,56 1,3855 0,3032
0,57 1,3885 0,2893
0,58 1,3914 0,2754
0,59 1,3941 0,2615
0,60 1,3968 0,2476
0,61 1,3992 0,2336
0,62 1,4016 0,2196
0,63 1,4038 0,2056
0,64 1,4058 0,1915
0,65 1,4077 0,1775
0,66 1,4095 0,1634
0,67 1,4112 0,1493
0,68 1,4126 0,1352
0,69 1,4140 0,1211
0,70 1,4152 0,1069
0,71 1,4163 0,0928
0,72 1,4172 0,0786
0,73 1,4180 0,0645
0,74 1,4186 0,0503
0,75 1,4191 0,0361
0,76 1,4195 0,0219
0,77 1,4197 0,0077
0,78 1,4198 -0,0065
0,79 1,4197 -0,0207
0,80 1,4195 -0,0349
0,81 1,4192 -0,0491
0,82 1,4187 -0,0633
0,83 1,4181 -0,0775
0,84 1,4173 -0,0916
0,85 1,4164 -0,1058
0,86 1,4153 -0,1200
0,87 1,4141 -0,1341
0,88 1,4128 -0,1483
