8,31 1,2030 -1,0787
8,32 1,1813 -1,1026
8,33 1,1591 -1,1262
8,34 1,1365 -1,1492
8,35 1,1134 -1,1718
8,36 1,0898 -1,1940
8,37 1,0658 -1,2157
8,38 1,0414 -1,2369
8,39 1,0166 -1,2576
8,40 0,9913 -1,2778
8,41 0,9657 -1,2975
8,42 0,9396 -1,3167
8,43 0,9132 -1,3353
8,44 0,8864 -1,3534
8,45 0,8593 -1,3710
8,46 0,8317 -1,3881
8,47 0,8039 -1,4046
8,48 0,7757 -1,4205
8,49 0,7472 -1,4359
8,50 0,7184 -1,4507
8,51 0,6894 -1,4649
8,52 0,6600 -1,4786
8,53 0,6304 -1,4916
8,54 0,6005 -1,5041
8,55 0,5703 -1,5159
8,56 0,5399 -1,5272
8,57 0,5093 -1,5378
8,58 0,4785 -1,5479
8,59 0,4475 -1,5573
8,60 0,4163 -1,5661
8,61 0,3850 -1,5742
8,62 0,3535 -1,5818
8,63 0,3218 -1,5887
8,64 0,2900 -1,5950
8,65 0,2581 -1,6006
8,66 0,2260 -1,6056
8,67 0,1939 -1,6100
8,68 0,1617 -1,6137
8,69 0,1294 -1,6168
8,70 0,0970 -1,6192
8,71 0,0646 -1,6210
8,72 0,0322 -1,6221
8,73 -0,0002 -1,6226
8,74 -0,0327 -1,6224
8,75 -0,0651 -1,6216
8,76 -0,0976 -1,6201
8,77 -0,1300 -1,6180
8,78 -0,1623 -1,6153
8,79 -0,1946 -1,6118
8,80 -0,2268 -1,6078
8,81 -0,2589 -1,6031
8,82 -0,2910 -1,5978
8,83 -0,3229 -1,5918
8,84 -0,3547 -1,5852
8,85 -0,3864 -1,5779
8,86 -0,4179 -1,5700
8,87 -0,4493 -1,5615
8,88 -0,4804 -1,5524
8,89 -0,5114 -1,5426
8,90 -0,5422 -1,5322
8,91 -0,5728 -1,5212
8,92 -0,6032 -1,5096
8,93 -0,6333 -1,4974
8,94 -0,6632 -1,4846
8,95 -0,6928 -1,4712
8,96 -0,7222 -1,4572
8,97 -0,7513 -1,4426
8,98 -0,7800 -1,4274
8,99 -0,8085 -1,4117
9,00 -0,8367 -1,3954
9,01 -0,8645 -1,3785
9,02 -0,8920 -1,3611
9,03 -0,9191 -1,3431
9,04 -0,9459 -1,3246
9,05 -0,9723 -1,3055
9,06 -0,9983 -1,2859
9,07 -1,0239 -1,2658
9,08 -1,0491 -1,2452
9,09 -1,0739 -1,2241
9,10 -1,0983 -1,2025
9,11 -1,1222 -1,1804
9,12 -1,1457 -1,1579
9,13 -1,1688 -1,1349
9,14 -1,1913 -1,1114
9,15 -1,2135 -1,0874
9,16 -1,2351 -1,0630
9,17 -1,2562 -1,0382
9,18 -1,2769 -1,0130
9,19 -1,2970 -0,9874
9,20 -1,3166 -0,9613
9,21 -1,3357 -0,9349
9,22 -1,3543 -0,9081
9,23 -1,3723 -0,8809
9,24 -1,3898 -0,8534
9,25 -1,4067 -0,8255
9,26 -1,4231 -0,7973
9,27 -1,4389 -0,7687
9,28 -1,4541 -0,7399
9,29 -1,4688 -0,7107
9,30 -1,4828 -0,6813
9,31 -1,4963 -0,6516
9,32 -1,5092 -0,6216
9,33 -1,5215 -0,5913
9,34 -1,5331 -0,5608
9,35 -1,5442 -0,5301
9,36 -1,5547 -0,4992
9,37 -1,5645 -0,4680
9,38 -1,5737 -0,4367
9,39 -1,5823 -0,4052
9,40 -1,5902 -0,3735
9,41 -1,5975 -0,3417
9,42 -1,6042 -0,3097
9,43 -1,6102 -0,2776
9,44 -1,6156 -0,2453
9,45 -1,6204 -0,2130
9,46 -1,6245 -0,1806
9,47 -1,6279 -0,1481
9,48 -1,6307 -0,1155
9,49 -1,6329 -0,0829
9,50 -1,6343 -0,0502
9,51 -1,6352 -0,0175
9,52 -1,6354 0,0152
9,53 -1,6349 0,0479
9,54 -1,6338 0,0806
9,55 -1,6320 0,1133
9,56 -1,6296 0,1459
9,57 -1,6265 0,1785
9,58 -1,6228 0,2110
9,59 -1,6184 0,2434
9,60 -1,6134 0,2758
9,61 -1,6077 0,3080
9,62 -1,6014 0,3401
9,63 -1,5944 0,3721
9,64 -1,5868 0,4040
9,65 -1,5786 0,4357
9,66 -1,5697 0,4672
9,67 -1,5602 0,4985
9,68 -1,5501 0,5297
9,69 -1,5393 0,5606
9,70 -1,5279 0,5914
9,71 -1,5160 0,6219
9,72 -1,5034 0,6521
9,73 -1,4902 0,6821
9,74 -1,4764 0,7119
9,75 -1,4620 0,7413
9,76 -1,4470 0,7705
9,77 -1,4315 0,7994
9,78 -1,4153 0,8279
9,79 -1,3986 0,8561
9,80 -1,3814 0,8840
9,81 -1,3636 0,9116
9,82 -1,3452 0,9387
9,83 -1,3263 0,9655
9,84 -1,3068 0,9920
9,85 -1,2869 1,0180
9,86 -1,2664 1,0437
9,87 -1,2454 1,0689
9,88 -1,2239 1,0937
9,89 -1,2019 1,1180
9,90 -1,1794 1,1420
9,91 -1,1564 1,1654
9,92 -1,1330 1,1885
9,93 -1,1091 1,2110
9,94 -1,0848 1,2331
9,95 -1,0600 1,2546
9,96 -1,0348 1,2757
9,97 -1,0092 1,2963
9,98 -0,9832 1,3163
9,99 -0,9568 1,3359
10,00 -0,9300 1,3549
0,00 -1,4628 -0,2670
0,01 -1,4680 -0,2377
0,02 -1,4726 -0,2083
0,03 -1,4766 -0,1788
0,04 -1,4800 -0,1493
0,05 -1,4829 -0,1196
0,06 -1,4851 -0,0900
0,07 -1,4868 -0,0603
0,08 -1,4878 -0,0305
0,09 -1,4883 -0,0008
0,10 -1,4881 0,0290
0,11 -1,4874 0,0588
0,12 -1,4861 0,0885
0,13 -1,4842 0,1182
0,14 -1,4817 0,1479
0,15 -1,4786 0,1775
0,16 -1,4749 0,2071
0,17 -1,4706 0,2365
0,18 -1,4657 0,2659
0,19 -1,4602 0,2952
0,20 -1,4542 0,3244
0,21 -1,4475 0,3534
0,22 -1,4403 0,3823
0,23 -1,4325 0,4111
0,24 -1,4242 0,4397
0,25 -1,4152 0,4682
0,26 -1,4057 0,4964
0,27 -1,3957 0,5245
0,28 -1,3850 0,5524
0,29 -1,3738 0,5800
0,30 -1,3621 0,6074
0,31 -1,3498 0,6346
0,32 -1,3370 0,6615
0,33 -1,3236 0,6882
0,34 -1,3097 0,7146
0,35 -1,2953 0,7407
0,36 -1,2804 0,7666
0,37 -1,2649 0,7921
0,38 -1,2489 0,8173
0,39 -1,2325 0,8422
0,40 -1,2155 0,8668
0,41 -1,1980 0,8910
0,42 -1,1801 0,9149
0,43 -1,1617 0,9384
0,44 -1,1428 0,9615
0,45 -1,1235 0,9843
0,46 -1,1037 1,0067
0,47 -1,0834 1,0286
0,48 -1,0627 1,0502
0,49 -1,0416 1,0713
0,50 -1,0201 1,0921
0,51 -0,9982 1,1124
0,52 -0,9758 1,1322
0,53 -0,9531 1,1516
0,54 -0,9299 1,1706
0,55 -0,9064 1,1890
0,56 -0,8826 1,2071
0,57 -0,8583 1,2246
0,58 -0,8338 1,2416
0,59 -0,8088 1,2582
0,60 -0,7836 1,2742
0,61 -0,7580 1,2898
0,62 -0,7322 1,3048
0,63 -0,7060 1,3193
0,64 -0,6795 1,3333
0,65 -0,6528 1,3468
0,66 -0,6258 1,3597
0,67 -0,5985 1,3721
0,68 -0,5710 1,3839
0,69 -0,5433 1,3952
0,70 -0,5154 1,4059
0,71 -0,4872 1,4161
0,72 -0,4588 1,4257
0,73 -0,4303 1,4347
0,74 -0,4015 1,4432
0,75 -0,3726 1,4511
0,76 -0,3436 1,4584
0,77 -0,3144 1,4651
0,78 -0,2850 1,4712
0,79 -0,2556 1,4768
0,80 -0,2260 1,4817
0,81 -0,1963 1,4861
0,82 -0,1666 1,4899
0,83 -0,1368 1,4931
0,84 -0,1069 1,4957
0,85 -0,0770 1,4977
0,86 -0,0470 1,4990
0,87 -0,0170 1,4998
0,88 0,0130 1,5000
0,89 0,0430 1,4996
0,90 0,0729 1,4986
0,91 0,1029 1,4970
0,92 0,1328 1,4948
0,93 0,1627 1,4920
0,94 0,1925 1,4886
0,95 0,2223 1,4846
0,96 0,2520 1,4800
0,97 0,2815 1,4748
0,98 0,3110 1,4690
0,99 0,3404 1,4627
1,00 0,3696 1,4557
1,01 0,3987 1,4482
1,02 0,4276 1,4400
1,03 0,4563 1,4314
1,04 0,4849 1,4221
1,05 0,5133 1,4122
1,06 0,5415 1,4018
1,07 0,5695 1,3909
1,08 0,5972 1,3793
1,09 0,6248 1,3673
1,10 0,6521 1,3546
1,11 0,6791 1,3414
1,12 0,7058 1,3277
1,13 0,7323 1,3135
1,14 0,7585 1,2987
1,15 0,7844 1,2834
1,16 0,8100 1,2676
1,17 0,8353 1,2513
1,18 0,8602 1,2344
1,19 0,8848 1,2171
1,20 0,9091 1,1993
1,21 0,9330 1,1810
1,22 0,9565 1,1622
1,23 0,9796 1,1430
1,24 1,0024 1,1232
1,25 1,0248 1,1031
1,26 1,0467 1,0825
1,27 1,0683 1,0614
1,28 1,0894 1,0400
1,29 1,1101 1,0181
1,30 1,1303 0,9958
1,31 1,1501 0,9731
1,32 1,1695 0,9500
1,33 1,1884 0,9265
1,34 1,2068 0,9026
1,35 1,2247 0,8784
1,36 1,2422 0,8538
1,37 1,2591 0,8289
1,38 1,2756 0,8036
1,39 1,2915 0,7780
1,40 1,3069 0,7521
1,41 1,3219 0,7259
1,42 1,3362 0,6994
1,43 1,3501 0,6726
1,44 1,3634 0,6455
1,45 1,3762 0,6182
1,46 1,3884 0,5906
1,47 1,4001 0,5628
1,48 1,4112 0,5347
1,49 1,4218 0,5065
1,50 1,4317 0,4780
1,51 1,4412 0,4493
1,52 1,4500 0,4204
1,53 1,4583 0,3914
1,54 1,4659 0,3622
1,55 1,4730 0,3328
1,56 1,4795 0,3033
1,57 1,4855 0,2737
1,58 1,4908 0,2440
1,59 1,4955 0,2141
1,60 1,4997 0,1842
1,61 1,5032 0,1542
1,62 1,5061 0,1241
1,63 1,5085 0,0940
1,64 1,5102 0,0638
1,65 1,5113 0,0336
1,66 1,5118 0,0033
1,67 1,5117 -0,0269
1,68 1,5111 -0,0571
1,69 1,5098 -0,0873
1,70 1,5079 -0,1175
1,71 1,5054 -0,1477
1,72 1,5023 -0,1778
1,73 1,4986 -0,2078
1,74 1,4942 -0,2377
1,75 1,4893 -0,2676
1,76 1,4838 -0,2974
1,77 1,4777 -0,3270
1,78 1,4711 -0,3565
1,79 1,4638 -0,3859
1,80 1,4559 -0,4152
1,81 1,4475 -0,4442
1,82 1,4384 -0,4731
1,83 1,4288 -0,5019
1,84 1,4186 -0,5304
1,85 1,4079 -0,5587
1,86 1,3966 -0,5868
1,87 1,3847 -0,6147
1,88 1,3723 -0,6423
1,89 1,3593 -0,6697
1,90 1,3458 -0,6968
1,91 1,3317 -0,7237
1,92 1,3171 -0,7502
1,93 1,3020 -0,7765
1,94 1,2863 -0,8024
1,95 1,2701 -0,8281
1,96 1,2534 -0,8534
1,97 1,2362 -0,8784
1,98 1,2185 -0,9030
1,99 1,2004 -0,9273
2,00 1,1817 -0,9512
2,01 1,1625 -0,9748
2,02 1,1429 -0,9979
2,03 1,1229 -1,0207
2,04 1,1023 -1,0430
2,05 1,0814 -1,0650
2,06 1,0600 -1,0865
2,07 1,0381 -1,1076
2,08 1,0159 -1,1282
2,09 0,9932 -1,1484
2,10 0,9701 -1,1682
2,11 0,9467 -1,1875
2,12 0,9228 -1,2063
2,13 0,8986 -1,2246
2,14 0,8740 -1,2425
2,15 0,8491 -1,2598
2,16 0,8238 -1,2767
2,17 0,7982 -1,2930
2,18 0,7723 -1,3089
2,19 0,7460 -1,3242
2,20 0,7194 -1,3390
2,21 0,6926 -1,3532
2,22 0,6655 -1,3669
2,23 0,6380 -1,3801
2,24 0,6104 -1,3927
2,25 0,5825 -1,4048
2,26 0,5543 -1,4163
2,27 0,5259 -1,4273
2,28 0,4973 -1,4376
2,29 0,4685 -1,4474
2,30 0,4395 -1,4567
2,31 0,4104 -1,4653
2,32 0,3810 -1,4734
2,33 0,3515 -1,4808
2,34 0,3219 -1,4877
2,35 0,2921 -1,4940
2,36 0,2622 -1,4997
2,37 0,2321 -1,5048
2,38 0,2020 -1,5093
2,39 0,1718 -1,5132
2,40 0,1415 -1,5165
2,41 0,1112 -1,5191
2,42 0,0808 -1,5212
2,43 0,0504 -1,5227
2,44 0,0199 -1,5235
2,45 -0,0106 -1,5238
2,46 -0,0410 -1,5234
2,47 -0,0715 -1,5224
2,48 -0,1020 -1,5209
2,49 -0,1324 -1,5187
2,50 -0,1627 -1,5159
2,51 -0,1930 -1,5125
2,52 -0,2233 -1,5085
2,53 -0,2534 -1,5038
2,54 -0,2834 -1,4986
2,55 -0,3134 -1,4928
2,56 -0,3432 -1,4864
2,57 -0,3729 -1,4794
2,58 -0,4025 -1,4718
2,59 -0,4319 -1,4636
2,60 -0,4611 -1,4548
2,61 -0,4901 -1,4454
2,62 -0,5190 -1,4355
2,63 -0,5477 -1,4249
2,64 -0,5761 -1,4139
2,65 -0,6043 -1,4022
2,66 -0,6323 -1,3900
2,67 -0,6600 -1,3772
2,68 -0,6875 -1,3638
2,69 -0,7147 -1,3500
2,70 -0,7416 -1,3355
2,71 -0,7683 -1,3206
2,72 -0,7946 -1,3051
2,73 -0,8206 -1,2890
2,74 -0,8463 -1,2725
2,75 -0,8717 -1,2554
2,76 -0,8967 -1,2379
2,77 -0,9214 -1,2198
2,78 -0,9457 -1,2013
2,79 -0,9696 -1,1822
2,80 -0,9932 -1,1627
2,81 -1,0163 -1,1427
2,82 -1,0391 -1,1223
2,83 -1,0614 -1,1014
2,84 -1,0833 -1,0801
2,85 -1,1048 -1,0583
2,86 -1,1259 -1,0361
2,87 -1,1465 -1,0135
2,88 -1,1667 -0,9904
2,89 -1,1864 -0,9670
2,90 -1,2056 -0,9432
2,91 -1,2243 -0,9190
2,92 -1,2426 -0,8944
2,93 -1,2603 -0,8695
2,94 -1,2776 -0,8442
2,95 -1,2944 -0,8185
2,96 -1,3106 -0,7926
2,97 -1,3263 -0,7663
2,98 -1,3415 -0,7397
2,99 -1,3562 -0,7128
3,00 -1,3703 -0,6856
3,01 -1,3839 -0,6581
3,02 -1,3969 -0,6304
3,03 -1,4094 -0,6024
3,04 -1,4213 -0,5741
3,05 -1,4326 -0,5456
3,06 -1,4434 -0,5169
3,07 -1,4536 -0,4880
3,08 -1,4632 -0,4589
3,09 -1,4722 -0,4296
3,10 -1,4807 -0,4001
3,11 -1,4885 -0,3704
3,12 -1,4958 -0,3406
3,13 -1,5024 -0,3107
3,14 -1,5085 -0,2806
3,15 -1,5140 -0,2504
3,16 -1,5188 -0,2201
3,17 -1,5231 -0,1897
3,18 -1,5267 -0,1592
3,19 -1,5297 -0,1287
3,20 -1,5322 -0,0981
3,21 -1,5340 -0,0674
3,22 -1,5352 -0,0367
3,23 -1,5357 -0,0060
3,24 -1,5357 0,0247
3,25 -1,5351 0,0554
3,26 -1,5338 0,0861
3,27 -1,5319 0,1168
3,28 -1,5294 0,1474
3,29 -1,5263 0,1780
3,30 -1,5226 0,2085
3,31 -1,5183 0,2389
3,32 -1,5134 0,2693
3,33 -1,5078 0,2995
3,34 -1,5017 0,3296
3,35 -1,4949 0,3596
3,36 -1,4876 0,3895
3,37 -1,4797 0,4192
3,38 -1,4711 0,4488
3,39 -1,4620 0,4781
3,40 -1,4523 0,5073
3,41 -1,4420 0,5363
3,42 -1,4311 0,5651
3,43 -1,4197 0,5937
3,44 -1,4077 0,6220
3,45 -1,3951 0,6501
3,46 -1,3820 0,6779
3,47 -1,3683 0,7055
3,48 -1,3540 0,7328
3,49 -1,3392 0,7598
3,50 -1,3239 0,7865
3,51 -1,3080 0,8129
3,52 -1,2916 0,8390
3,53 -1,2747 0,8648
3,54 -1,2573 0,8902
3,55 -1,2394 0,9152
3,56 -1,2209 0,9399
3,57 -1,2020 0,9642
3,58 -1,1826 0,9882
3,59 -1,1627 1,0117
3,60 -1,1424 1,0349
3,61 -1,1216 1,0576
3,62 -1,1003 1,0800
3,63 -1,0786 1,1019
3,64 -1,0565 1,1233
3,65 -1,0339 1,1443
3,66 -1,0109 1,1649
3,67 -0,9875 1,1850
3,68 -0,9637 1,2046
3,69 -0,9395 1,2238
3,70 -0,9149 1,2425
3,71 -0,8900 1,2606
3,72 -0,8647 1,2783
3,73 -0,8390 1,2955
3,74 -0,8131 1,3121
3,75 -0,7867 1,3282
3,76 -0,7601 1,3439
3,77 -0,7331 1,3589
3,78 -0,7059 1,3734
3,79 -0,6783 1,3874
3,80 -0,6505 1,4009
3,81 -0,6224 1,4137
3,82 -0,5941 1,4260
3,83 -0,5655 1,4378
3,84 -0,5367 1,4489
3,85 -0,5077 1,4595
3,86 -0,4784 1,4695
3,87 -0,4490 1,4790
3,88 -0,4194 1,4878
3,89 -0,3896 1,4960
3,90 -0,3596 1,5037
3,91 -0,3295 1,5107
3,92 -0,2993 1,5171
3,93 -0,2689 1,5230
3,94 -0,2384 1,5282
3,95 -0,2078 1,5328
3,96 -0,1771 1,5368
3,97 -0,1464 1,5402
3,98 -0,1156 1,5430
3,99 -0,0847 1,5451
4,00 -0,0538 1,5467
4,01 -0,0228 1,5476
4,02 0,0081 1,5479
4,03 0,0391 1,5476
4,04 0,0700 1,5467
4,05 0,1009 1,5451
4,06 0,1318 1,5429
4,07 0,1627 1,5401
4,08 0,1935 1,5367
4,09 0,2242 1,5327
4,10 0,2548 1,5281
4,11 0,2853 1,5228
4,12 0,3158 1,5170
4,13 0,3461 1,5105
4,14 0,3763 1,5034
4,15 0,4063 1,4957
4,16 0,4362 1,4875
4,17 0,4659 1,4786
4,18 0,4954 1,4691
4,19 0,5247 1,4591
4,20 0,5539 1,4484
4,21 0,5828 1,4372
4,22 0,6115 1,4254
4,23 0,6399 1,4130
4,24 0,6681 1,4001
4,25 0,6960 1,3866
4,26 0,7237 1,3725
4,27 0,7511 1,3579
4,28 0,7782 1,3428
4,29 0,8049 1,3271
4,30 0,8314 1,3108
4,31 0,8575 1,2941
4,32 0,8833 1,2768
4,33 0,9088 1,2590
4,34 0,9339 1,2407
4,35 0,9586 1,2219
4,36 0,9829 1,2026
4,37 1,0069 1,1828
4,38 1,0304 1,1626
4,39 1,0536 1,1419
4,40 1,0763 1,1207
4,41 1,0986 1,0990
4,42 1,1205 1,0769
4,43 1,1419 1,0544
4,44 1,1629 1,0315
4,45 1,1834 1,0081
4,46 1,2035 0,9844
4,47 1,2230 0,9602
4,48 1,2421 0,9356
4,49 1,2607 0,9107
4,50 1,2788 0,8854
4,51 1,2964 0,8597
4,52 1,3134 0,8337
4,53 1,3300 0,8074
4,54 1,3460 0,7807
4,55 1,3615 0,7537
4,56 1,3764 0,7264
4,57 1,3908 0,6988
4,58 1,4046 0,6709
4,59 1,4179 0,6427
4,60 1,4306 0,6143
4,61 1,4428 0,5856
4,62 1,4543 0,5567
4,63 1,4653 0,5276
4,64 1,4757 0,4982
4,65 1,4855 0,4687
4,66 1,4948 0,4389
4,67 1,5034 0,4090
4,68 1,5114 0,3789
4,69 1,5188 0,3486
4,70 1,5257 0,3182
4,71 1,5319 0,2876
4,72 1,5375 0,2570
4,73 1,5425 0,2262
4,74 1,5468 0,1953
4,75 1,5506 0,1644
4,76 1,5537 0,1333
4,77 1,5562 0,1022
4,78 1,5581 0,0711
4,79 1,5594 0,0399
4,80 1,5600 0,0087
4,81 1,5600 -0,0225
4,82 1,5594 -0,0537
4,83 1,5582 -0,0848
4,84 1,5564 -0,1160
4,85 1,5539 -0,1471
4,86 1,5508 -0,1782
4,87 1,5471 -0,2092
4,88 1,5427 -0,2401
4,89 1,5378 -0,2709
4,90 1,5322 -0,3016
4,91 1,5260 -0,3323
4,92 1,5192 -0,3627
4,93 1,5118 -0,3931
4,94 1,5038 -0,4233
4,95 1,4952 -0,4533
4,96 1,4860 -0,4832
4,97 1,4762 -0,5129
4,98 1,4657 -0,5423
4,99 1,4548 -0,5716
5,00 1,4432 -0,6006
5,01 1,4310 -0,6294
5,02 1,4183 -0,6580
5,03 1,4050 -0,6863
5,04 1,3911 -0,7143
5,05 1,3767 -0,7421
5,06 1,3617 -0,7695
5,07 1,3462 -0,7967
5,08 1,3301 -0,8235
5,09 1,3135 -0,8500
5,10 1,2964 -0,8762
5,11 1,2787 -0,9021
5,12 1,2606 -0,9276
5,13 1,2419 -0,9527
5,14 1,2227 -0,9774
5,15 1,2030 -1,0018
5,16 1,1829 -1,0257
5,17 1,1622 -1,0493
5,18 1,1411 -1,0724
5,19 1,1196 -1,0951
5,20 1,0976 -1,1174
5,21 1,0751 -1,1393
5,22 1,0522 -1,1607
5,23 1,0289 -1,1816
5,24 1,0052 -1,2020
5,25 0,9810 -1,2220
5,26 0,9565 -1,2415
5,27 0,9316 -1,2605
5,28 0,9063 -1,2790
5,29 0,8806 -1,2970
5,30 0,8546 -1,3145
5,31 0,8282 -1,3315
5,32 0,8015 -1,3479
5,33 0,7744 -1,3638
5,34 0,7471 -1,3792
5,35 0,7194 -1,3940
5,36 0,6915 -1,4082
5,37 0,6632 -1,4219
5,38 0,6347 -1,4350
5,39 0,6060 -1,4476
5,40 0,5770 -1,4595
5,41 0,5477 -1,4709
5,42 0,5182 -1,4817
5,43 0,4885 -1,4920
5,44 0,4587 -1,5016
5,45 0,4286 -1,5106
5,46 0,3983 -1,5190
5,47 0,3679 -1,5268
5,48 0,3373 -1,5340
5,49 0,3066 -1,5406
5,50 0,2758 -1,5466
5,51 0,2448 -1,5520
5,52 0,2137 -1,5567
5,53 0,1826 -1,5608
5,54 0,1514 -1,5643
5,55 0,1201 -1,5672
5,56 0,0887 -1,5694
5,57 0,0573 -1,5711
5,58 0,0259 -1,5721
5,59 -0,0056 -1,5724
5,60 -0,0370 -1,5721
5,61 -0,0685 -1,5712
5,62 -0,0999 -1,5697
5,63 -0,1313 -1,5676
5,64 -0,1626 -1,5648
5,65 -0,1939 -1,5614
5,66 -0,2251 -1,5573
5,67 -0,2562 -1,5527
5,68 -0,2872 -1,5474
5,69 -0,3182 -1,5415
5,70 -0,3490 -1,5350
5,71 -0,3796 -1,5279
5,72 -0,4101 -1,5201
5,73 -0,4405 -1,5118
5,74 -0,4707 -1,5028
5,75 -0,5007 -1,4932
5,76 -0,5305 -1,4831
5,77 -0,5601 -1,4723
5,78 -0,5895 -1,4610
5,79 -0,6187 -1,4490
5,80 -0,6476 -1,4365
5,81 -0,6763 -1,4234
5,82 -0,7047 -1,4097
5,83 -0,7328 -1,3955
5,84 -0,7606 -1,3807
5,85 -0,7882 -1,3654
5,86 -0,8154 -1,3495
5,87 -0,8423 -1,3330
5,88 -0,8689 -1,3160
5,89 -0,8951 -1,2985
5,90 -0,9210 -1,2805
5,91 -0,9465 -1,2620
5,92 -0,9716 -1,2429
5,93 -0,9964 -1,2233
5,94 -1,0208 -1,2033
5,95 -1,0447 -1,1828
5,96 -1,0683 -1,1617
5,97 -1,0914 -1,1403
5,98 -1,1141 -1,1183
5,99 -1,1364 -1,0959
6,00 -1,1582 -1,0731
6,01 -1,1795 -1,0498
6,02 -1,2004 -1,0261
6,03 -1,2208 -1,0020
6,04 -1,2407 -0,9775
6,05 -1,2601 -0,9526
6,06 -1,2791 -0,9273
6,07 -1,2975 -0,9016
6,08 -1,3154 -0,8756
6,09 -1,3328 -0,8492
6,10 -1,3496 -0,8224
6,11 -1,3659 -0,7954
6,12 -1,3817 -0,7680
6,13 -1,3969 -0,7402
6,14 -1,4116 -0,7122
6,15 -1,4257 -0,6839
6,16 -1,4392 -0,6553
6,17 -1,4522 -0,6265
6,18 -1,4646 -0,5974
6,19 -1,4764 -0,5680
6,20 -1,4876 -0,5385
6,21 -1,4982 -0,5087
6,22 -1,5082 -0,4786
6,23 -1,5177 -0,4484
6,24 -1,5265 -0,4180
6,25 -1,5347 -0,3875
6,26 -1,5423 -0,3567
6,27 -1,5493 -0,3258
6,28 -1,5556 -0,2948
6,29 -1,5614 -0,2637
6,30 -1,5665 -0,2324
6,31 -1,5710 -0,2011
6,32 -1,5748 -0,1696
6,33 -1,5781 -0,1381
6,34 -1,5807 -0,1065
6,35 -1,5826 -0,0749
6,36 -1,5840 -0,0433
6,37 -1,5847 -0,0116
6,38 -1,5848 0,0201
6,39 -1,5842 0,0518
6,40 -1,5830 0,0835
6,41 -1,5812 0,1151
6,42 -1,5787 0,1468
6,43 -1,5756 0,1783
6,44 -1,5719 0,2098
6,45 -1,5676 0,2412
6,46 -1,5626 0,2726
6,47 -1,5570 0,3038
6,48 -1,5507 0,3349
6,49 -1,5439 0,3659
6,50 -1,5364 0,3967
6,51 -1,5283 0,4274
6,52 -1,5196 0,4579
6,53 -1,5103 0,4883
6,54 -1,5004 0,5184
6,55 -1,4899 0,5484
6,56 -1,4788 0,5781
6,57 -1,4670 0,6076
6,58 -1,4547 0,6369
6,59 -1,4419 0,6660
6,60 -1,4284 0,6947
6,61 -1,4144 0,7232
6,62 -1,3998 0,7514
6,63 -1,3846 0,7794
6,64 -1,3689 0,8070
6,65 -1,3526 0,8343
6,66 -1,3358 0,8612
6,67 -1,3184 0,8879
6,68 -1,3005 0,9141
6,69 -1,2821 0,9401
6,70 -1,2632 0,9656
6,71 -1,2437 0,9908
6,72 -1,2238 1,0156
6,73 -1,2034 1,0399
6,74 -1,1824 1,0639
6,75 -1,1610 1,0874
6,76 -1,1392 1,1105
6,77 -1,1169 1,1332
6,78 -1,0941 1,1554
6,79 -1,0709 1,1772
6,80 -1,0472 1,1985
6,81 -1,0231 1,2193
6,82 -0,9987 1,2397
6,83 -0,9738 1,2595
6,84 -0,9485 1,2789
6,85 -0,9228 1,2977
6,86 -0,8968 1,3160
6,87 -0,8703 1,3338
6,88 -0,8436 1,3511
6,89 -0,8165 1,3679
6,90 -0,7890 1,3840
6,91 -0,7613 1,3997
6,92 -0,7332 1,4148
6,93 -0,7048 1,4293
6,94 -0,6762 1,4432
6,95 -0,6472 1,4566
6,96 -0,6180 1,4694
6,97 -0,5886 1,4816
6,98 -0,5589 1,4933
6,99 -0,5290 1,5043
7,00 -0,4988 1,5147
7,01 -0,4685 1,5245
7,02 -0,4380 1,5338
7,03 -0,4072 1,5424
7,04 -0,3764 1,5504
7,05 -0,3453 1,5577
7,06 -0,3141 1,5645
7,07 -0,2828 1,5706
7,08 -0,2514 1,5761
7,09 -0,2198 1,5810
7,10 -0,1882 1,5852
7,11 -0,1564 1,5888
7,12 -0,1247 1,5918
7,13 -0,0928 1,5941
7,14 -0,0609 1,5958
7,15 -0,0290 1,5969
7,16 0,0029 1,5973
7,17 0,0349 1,5971
7,18 0,0668 1,5962
7,19 0,0987 1,5947
7,20 0,1306 1,5926
7,21 0,1625 1,5898
7,22 0,1943 1,5864
7,23 0,2260 1,5824
7,24 0,2576 1,5777
7,25 0,2891 1,5724
7,26 0,3205 1,5664
7,27 0,3518 1,5599
7,28 0,3830 1,5527
7,29 0,4140 1,5449
7,30 0,4449 1,5364
7,31 0,4755 1,5274
7,32 0,5060 1,5177
7,33 0,5364 1,5074
7,34 0,5664 1,4966
7,35 0,5963 1,4851
7,36 0,6260 1,4730
7,37 0,6554 1,4603
7,38 0,6845 1,4471
7,39 0,7134 1,4333
7,40 0,7420 1,4189
7,41 0,7703 1,4039
7,42 0,7983 1,3883
7,43 0,8260 1,3722
7,44 0,8533 1,3556
7,45 0,8803 1,3384
7,46 0,9070 1,3206
7,47 0,9333 1,3023
7,48 0,9593 1,2835
7,49 0,9849 1,2642
7,50 1,0101 1,2444
7,51 1,0349 1,2241
7,52 1,0592 1,2033
7,53 1,0832 1,1820
7,54 1,1067 1,1602
7,55 1,1298 1,1379
7,56 1,1525 1,1152
7,57 1,1746 1,0921
7,58 1,1964 1,0685
7,59 1,2176 1,0444
