8,31 1,0962 -1,0046
8,32 1,0759 -1,0263
8,33 1,0551 -1,0476
8,34 1,0340 -1,0685
8,35 1,0124 -1,0889
8,36 0,9904 -1,1090
8,37 0,9681 -1,1286
8,38 0,9453 -1,1477
8,39 0,9221 -1,1664
8,40 0,8986 -1,1846
8,41 0,8748 -1,2023
8,42 0,8505 -1,2196
8,43 0,8260 -1,2363
8,44 0,8011 -1,2526
8,45 0,7759 -1,2684
8,46 0,7504 -1,2836
8,47 0,7245 -1,2984
8,48 0,6984 -1,3126
8,49 0,6720 -1,3263
8,50 0,6454 -1,3395
8,51 0,6185 -1,3521
8,52 0,5913 -1,3642
8,53 0,5639 -1,3758
8,54 0,5363 -1,3868
8,55 0,5084 -1,3972
8,56 0,4804 -1,4071
8,57 0,4521 -1,4165
8,58 0,4237 -1,4252
8,59 0,3951 -1,4334
8,60 0,3664 -1,4410
8,61 0,3375 -1,4481
8,62 0,3085 -1,4545
8,63 0,2793 -1,4604
8,64 0,2501 -1,4657
8,65 0,2207 -1,4704
8,66 0,1912 -1,4745
8,67 0,1617 -1,4780
8,68 0,1321 -1,4810
8,69 0,1025 -1,4833
8,70 0,0728 -1,4851
8,71 0,0431 -1,4862
8,72 0,0133 -1,4868
8,73 -0,0164 -1,4868
8,74 -0,0461 -1,4862
8,75 -0,0758 -1,4849
8,76 -0,1055 -1,4831
8,77 -0,1352 -1,4807
8,78 -0,1647 -1,4777
8,79 -0,1943 -1,4741
8,80 -0,2237 -1,4699
8,81 -0,2531 -1,4652
8,82 -0,2823 -1,4598
8,83 -0,3114 -1,4539
8,84 -0,3405 -1,4474
8,85 -0,3693 -1,4403
8,86 -0,3981 -1,4326
8,87 -0,4266 -1,4243
8,88 -0,4550 -1,4155
8,89 -0,4833 -1,4061
8,90 -0,5113 -1,3962
8,91 -0,5391 -1,3857
8,92 -0,5667 -1,3746
8,93 -0,5941 -1,3630
8,94 -0,6212 -1,3509
8,95 -0,6481 -1,3382
8,96 -0,6747 -1,3249
8,97 -0,7011 -1,3112
8,98 -0,7272 -1,2969
8,99 -0,7530 -1,2821
9,00 -0,7785 -1,2668
9,01 -0,8037 -1,2510
9,02 -0,8285 -1,2346
9,03 -0,8530 -1,2178
9,04 -0,8772 -1,2005
9,05 -0,9011 -1,1827
9,06 -0,9245 -1,1645
9,07 -0,9476 -1,1458
9,08 -0,9704 -1,1266
9,09 -0,9927 -1,1069
9,10 -1,0146 -1,0869
9,11 -1,0362 -1,0664
9,12 -1,0573 -1,0454
9,13 -1,0780 -1,0241
9,14 -1,0982 -1,0023
9,15 -1,1181 -0,9801
9,16 -1,1374 -0,9576
9,17 -1,1564 -0,9347
9,18 -1,1748 -0,9113
9,19 -1,1928 -0,8877
9,20 -1,2103 -0,8636
9,21 -1,2274 -0,8393
9,22 -1,2439 -0,8145
9,23 -1,2599 -0,7895
9,24 -1,2755 -0,7641
9,25 -1,2905 -0,7385
9,26 -1,3050 -0,7125
9,27 -1,3190 -0,6863
9,28 -1,3325 -0,6598
9,29 -1,3454 -0,6330
9,30 -1,3578 -0,6060
9,31 -1,3696 -0,5787
9,32 -1,3809 -0,5512
9,33 -1,3917 -0,5234
9,34 -1,4019 -0,4955
9,35 -1,4115 -0,4674
9,36 -1,4206 -0,4390
9,37 -1,4291 -0,4106
9,38 -1,4370 -0,3819
9,39 -1,4443 -0,3531
9,40 -1,4511 -0,3241
9,41 -1,4573 -0,2950
9,42 -1,4629 -0,2658
9,43 -1,4679 -0,2365
9,44 -1,4724 -0,2071
9,45 -1,4762 -0,1776
9,46 -1,4795 -0,1481
9,47 -1,4821 -0,1185
9,48 -1,4842 -0,0888
9,49 -1,4857 -0,0591
9,50 -1,4866 -0,0294
9,51 -1,4869 0,0004
9,52 -1,4866 0,0301
9,53 -1,4857 0,0598
9,54 -1,4842 0,0895
9,55 -1,4821 0,1192
9,56 -1,4794 0,1488
9,57 -1,4761 0,1784
9,58 -1,4723 0,2079
9,59 -1,4678 0,2373
9,60 -1,4628 0,2666
9,61 -1,4572 0,2958
9,62 -1,4509 0,3248
9,63 -1,4442 0,3538
9,64 -1,4368 0,3826
9,65 -1,4289 0,4113
9,66 -1,4203 0,4398
9,67 -1,4113 0,4681
9,68 -1,4016 0,4962
9,69 -1,3914 0,5241
9,70 -1,3807 0,5519
9,71 -1,3693 0,5794
9,72 -1,3575 0,6066
9,73 -1,3451 0,6337
9,74 -1,3321 0,6604
9,75 -1,3187 0,6869
9,76 -1,3047 0,7132
9,77 -1,2901 0,7391
9,78 -1,2751 0,7648
9,79 -1,2595 0,7901
9,80 -1,2435 0,8152
9,81 -1,2269 0,8399
9,82 -1,2099 0,8642
9,83 -1,1924 0,8883
9,84 -1,1744 0,9119
9,85 -1,1559 0,9352
9,86 -1,1370 0,9582
9,87 -1,1176 0,9807
9,88 -1,0977 1,0029
9,89 -1,0775 1,0246
9,90 -1,0568 1,0460
9,91 -1,0356 1,0669
9,92 -1,0141 1,0874
9,93 -0,9921 1,1074
9,94 -0,9698 1,1271
9,95 -0,9471 1,1462
9,96 -0,9239 1,1649
9,97 -0,9005 1,1832
9,98 -0,8766 1,2010
9,99 -0,8524 1,2183
10,00 -0,8279 1,2351
0,00 -1,4653 -0,2523
0,01 -1,4701 -0,2229
0,02 -1,4742 -0,1935
0,03 -1,4778 -0,1640
0,04 -1,4808 -0,1344
0,05 -1,4832 -0,1047
0,06 -1,4850 -0,0751
0,07 -1,4862 -0,0454
0,08 -1,4868 -0,0156
0,09 -1,4868 0,0141
0,10 -1,4862 0,0438
0,11 -1,4850 0,0736
0,12 -1,4833 0,1032
0,13 -1,4809 0,1329
0,14 -1,4780 0,1625
0,15 -1,4744 0,1920
0,16 -1,4703 0,2215
0,17 -1,4656 0,2508
0,18 -1,4603 0,2801
0,19 -1,4544 0,3092
0,20 -1,4479 0,3382
0,21 -1,4408 0,3671
0,22 -1,4332 0,3959
0,23 -1,4250 0,4245
0,24 -1,4162 0,4529
0,25 -1,4069 0,4811
0,26 -1,3970 0,5091
0,27 -1,3865 0,5370
0,28 -1,3755 0,5646
0,29 -1,3639 0,5920
0,30 -1,3518 0,6192
0,31 -1,3392 0,6461
0,32 -1,3260 0,6727
0,33 -1,3123 0,6991
0,34 -1,2980 0,7252
0,35 -1,2833 0,7510
0,36 -1,2680 0,7765
0,37 -1,2522 0,8017
0,38 -1,2359 0,8266
0,39 -1,2191 0,8512
0,40 -1,2019 0,8754
0,41 -1,1841 0,8992
0,42 -1,1659 0,9227
0,43 -1,1472 0,9459
0,44 -1,1281 0,9686
0,45 -1,1085 0,9910
0,46 -1,0884 1,0130
0,47 -1,0679 1,0345
0,48 -1,0470 1,0557
0,49 -1,0257 1,0764
0,50 -1,0040 1,0967
0,51 -0,9819 1,1166
0,52 -0,9593 1,1360
0,53 -0,9364 1,1549
0,54 -0,9131 1,1734
0,55 -0,8895 1,1915
0,56 -0,8655 1,2090
0,57 -0,8411 1,2261
0,58 -0,8164 1,2427
0,59 -0,7914 1,2587
0,60 -0,7661 1,2743
0,61 -0,7405 1,2894
0,62 -0,7145 1,3039
0,63 -0,6883 1,3180
0,64 -0,6618 1,3315
0,65 -0,6350 1,3444
0,66 -0,6080 1,3569
0,67 -0,5808 1,3688
0,68 -0,5533 1,3801
0,69 -0,5256 1,3909
0,70 -0,4976 1,4011
0,71 -0,4695 1,4108
0,72 -0,4412 1,4199
0,73 -0,4127 1,4284
0,74 -0,3841 1,4364
0,75 -0,3553 1,4438
0,76 -0,3263 1,4506
0,77 -0,2973 1,4568
0,78 -0,2681 1,4625
0,79 -0,2388 1,4676
0,80 -0,2094 1,4721
0,81 -0,1799 1,4759
0,82 -0,1503 1,4792
0,83 -0,1207 1,4820
0,84 -0,0911 1,4841
0,85 -0,0614 1,4856
0,86 -0,0316 1,4865
0,87 -0,0019 1,4869
0,88 0,0278 1,4866
0,89 0,0576 1,4858
0,90 0,0873 1,4843
0,91 0,1169 1,4823
0,92 0,1466 1,4796
0,93 0,1761 1,4764
0,94 0,2056 1,4726
0,95 0,2350 1,4682
0,96 0,2643 1,4632
0,97 0,2935 1,4576
0,98 0,3226 1,4514
0,99 0,3516 1,4447
1,00 0,3804 1,4374
1,01 0,4091 1,4295
1,02 0,4376 1,4210
1,03 0,4659 1,4120
1,04 0,4941 1,4024
1,05 0,5220 1,3922
1,06 0,5498 1,3815
1,07 0,5773 1,3702
1,08 0,6046 1,3584
1,09 0,6316 1,3460
1,10 0,6584 1,3331
1,11 0,6849 1,3197
1,12 0,7112 1,3058
1,13 0,7372 1,2913
1,14 0,7628 1,2763
1,15 0,7882 1,2608
1,16 0,8133 1,2447
1,17 0,8380 1,2282
1,18 0,8624 1,2112
1,19 0,8864 1,1937
1,20 0,9101 1,1758
1,21 0,9335 1,1573
1,22 0,9564 1,1384
1,23 0,9790 1,1191
1,24 1,0012 1,0993
1,25 1,0230 1,0790
1,26 1,0443 1,0584
1,27 1,0653 1,0373
1,28 1,0858 1,0157
1,29 1,1059 0,9938
1,30 1,1256 0,9715
1,31 1,1448 0,9488
1,32 1,1635 0,9257
1,33 1,1818 0,9023
1,34 1,1996 0,8785
1,35 1,2170 0,8543
1,36 1,2338 0,8298
1,37 1,2501 0,8049
1,38 1,2660 0,7798
1,39 1,2813 0,7543
1,40 1,2962 0,7285
1,41 1,3105 0,7025
1,42 1,3243 0,6761
1,43 1,3375 0,6495
1,44 1,3502 0,6226
1,45 1,3624 0,5955
1,46 1,3741 0,5681
1,47 1,3851 0,5405
1,48 1,3957 0,5127
1,49 1,4056 0,4847
1,50 1,4151 0,4565
1,51 1,4239 0,4281
1,52 1,4322 0,3995
1,53 1,4399 0,3708
1,54 1,4470 0,3419
1,55 1,4536 0,3129
1,56 1,4595 0,2838
1,57 1,4649 0,2546
1,58 1,4697 0,2252
1,59 1,4739 0,1958
1,60 1,4775 0,1663
1,61 1,4806 0,1367
1,62 1,4830 0,1070
1,63 1,4849 0,0774
1,64 1,4861 0,0476
1,65 1,4868 0,0179
1,66 1,4868 -0,0118
1,67 1,4863 -0,0416
1,68 1,4852 -0,0713
1,69 1,4834 -0,1010
1,70 1,4811 -0,1306
1,71 1,4782 -0,1602
1,72 1,4747 -0,1897
1,73 1,4706 -0,2192
1,74 1,4659 -0,2486
1,75 1,4607 -0,2778
1,76 1,4548 -0,3070
1,77 1,4484 -0,3360
1,78 1,4414 -0,3649
1,79 1,4338 -0,3937
1,80 1,4256 -0,4223
1,81 1,4169 -0,4507
1,82 1,4076 -0,4789
1,83 1,3978 -0,5070
1,84 1,3873 -0,5348
1,85 1,3764 -0,5625
1,86 1,3648 -0,5899
1,87 1,3528 -0,6171
1,88 1,3402 -0,6440
1,89 1,3270 -0,6707
1,90 1,3133 -0,6971
1,91 1,2991 -0,7232
1,92 1,2844 -0,7490
1,93 1,2692 -0,7746
1,94 1,2534 -0,7998
1,95 1,2372 -0,8247
1,96 1,2204 -0,8493
1,97 1,2032 -0,8735
1,98 1,1855 -0,8974
1,99 1,1673 -0,9209
2,00 1,1487 -0,9441
2,01 1,1296 -0,9669
2,02 1,1100 -0,9893
2,03 1,0900 -1,0113
2,04 1,0695 -1,0329
2,05 1,0487 -1,0541
2,06 1,0274 -1,0748
2,07 1,0057 -1,0952
2,08 0,9836 -1,1151
2,09 0,9611 -1,1345
2,10 0,9382 -1,1535
2,11 0,9149 -1,1720
2,12 0,8913 -1,1901
2,13 0,8673 -1,2077
2,14 0,8430 -1,2248
2,15 0,8184 -1,2414
2,16 0,7934 -1,2575
2,17 0,7681 -1,2731
2,18 0,7424 -1,2882
2,19 0,7165 -1,3028
2,20 0,6903 -1,3169
2,21 0,6639 -1,3304
2,22 0,6371 -1,3435
2,23 0,6101 -1,3559
2,24 0,5829 -1,3679
2,25 0,5554 -1,3792
2,26 0,5277 -1,3901
2,27 0,4998 -1,4003
2,28 0,4717 -1,4101
2,29 0,4434 -1,4192
2,30 0,4149 -1,4278
2,31 0,3863 -1,4358
2,32 0,3575 -1,4432
2,33 0,3286 -1,4501
2,34 0,2995 -1,4564
2,35 0,2703 -1,4621
2,36 0,2410 -1,4672
2,37 0,2116 -1,4717
2,38 0,1822 -1,4757
2,39 0,1526 -1,4790
2,40 0,1230 -1,4818
2,41 0,0933 -1,4839
2,42 0,0636 -1,4855
2,43 0,0339 -1,4865
2,44 0,0042 -1,4869
2,45 -0,0255 -1,4866
2,46 -0,0553 -1,4858
2,47 -0,0850 -1,4844
2,48 -0,1146 -1,4824
2,49 -0,1443 -1,4799
2,50 -0,1738 -1,4767
2,51 -0,2033 -1,4729
2,52 -0,2328 -1,4685
2,53 -0,2621 -1,4636
2,54 -0,2913 -1,4581
2,55 -0,3204 -1,4519
2,56 -0,3494 -1,4452
2,57 -0,3782 -1,4380
2,58 -0,4069 -1,4301
2,59 -0,4354 -1,4217
2,60 -0,4637 -1,4127
2,61 -0,4919 -1,4031
2,62 -0,5199 -1,3930
2,63 -0,5476 -1,3823
2,64 -0,5752 -1,3711
2,65 -0,6025 -1,3593
2,66 -0,6295 -1,3470
2,67 -0,6563 -1,3342
2,68 -0,6829 -1,3208
2,69 -0,7092 -1,3068
2,70 -0,7352 -1,2924
2,71 -0,7609 -1,2774
2,72 -0,7863 -1,2620
2,73 -0,8113 -1,2460
2,74 -0,8361 -1,2295
2,75 -0,8605 -1,2125
2,76 -0,8846 -1,1951
2,77 -0,9083 -1,1772
2,78 -0,9317 -1,1588
2,79 -0,9547 -1,1399
2,80 -0,9773 -1,1206
2,81 -0,9995 -1,1008
2,82 -1,0213 -1,0806
2,83 -1,0427 -1,0600
2,84 -1,0637 -1,0389
2,85 -1,0843 -1,0174
2,86 -1,1044 -0,9955
2,87 -1,1241 -0,9732
2,88 -1,1433 -0,9506
2,89 -1,1621 -0,9275
2,90 -1,1804 -0,9041
2,91 -1,1983 -0,8803
2,92 -1,2156 -0,8562
2,93 -1,2325 -0,8317
2,94 -1,2489 -0,8069
2,95 -1,2648 -0,7817
2,96 -1,2802 -0,7563
2,97 -1,2950 -0,7305
2,98 -1,3094 -0,7045
2,99 -1,3232 -0,6781
3,00 -1,3365 -0,6515
3,01 -1,3493 -0,6247
3,02 -1,3615 -0,5976
3,03 -1,3732 -0,5702
3,04 -1,3843 -0,5427
3,05 -1,3949 -0,5149
3,06 -1,4049 -0,4869
3,07 -1,4144 -0,4587
3,08 -1,4232 -0,4303
3,09 -1,4316 -0,4017
3,10 -1,4393 -0,3730
3,11 -1,4465 -0,3442
3,12 -1,4531 -0,3152
3,13 -1,4591 -0,2860
3,14 -1,4645 -0,2568
3,15 -1,4694 -0,2275
3,16 -1,4736 -0,1980
3,17 -1,4773 -0,1685
3,18 -1,4804 -0,1390
3,19 -1,4828 -0,1093
3,20 -1,4847 -0,0796
3,21 -1,4860 -0,0499
3,22 -1,4867 -0,0202
3,23 -1,4868 0,0095
3,24 -1,4863 0,0393
3,25 -1,4853 0,0690
3,26 -1,4836 0,0987
3,27 -1,4813 0,1283
3,28 -1,4785 0,1579
3,29 -1,4750 0,1875
3,30 -1,4710 0,2169
3,31 -1,4663 0,2463
3,32 -1,4611 0,2756
3,33 -1,4553 0,3047
3,34 -1,4489 0,3338
3,35 -1,4420 0,3627
3,36 -1,4344 0,3915
3,37 -1,4263 0,4201
3,38 -1,4176 0,4485
3,39 -1,4084 0,4768
3,40 -1,3985 0,5048
3,41 -1,3882 0,5327
3,42 -1,3772 0,5604
3,43 -1,3657 0,5878
3,44 -1,3537 0,6150
3,45 -1,3412 0,6419
3,46 -1,3280 0,6686
3,47 -1,3144 0,6951
3,48 -1,3002 0,7212
3,49 -1,2856 0,7471
3,50 -1,2704 0,7726
3,51 -1,2547 0,7979
3,52 -1,2384 0,8228
3,53 -1,2217 0,8474
3,54 -1,2046 0,8717
3,55 -1,1869 0,8956
3,56 -1,1687 0,9191
3,57 -1,1501 0,9423
3,58 -1,1310 0,9652
3,59 -1,1115 0,9876
3,60 -1,0915 1,0096
3,61 -1,0711 1,0312
3,62 -1,0503 1,0525
3,63 -1,0290 1,0732
3,64 -1,0074 1,0936
3,65 -0,9853 1,1135
3,66 -0,9628 1,1330
3,67 -0,9400 1,1521
3,68 -0,9167 1,1706
3,69 -0,8932 1,1887
3,70 -0,8692 1,2063
3,71 -0,8449 1,2235
3,72 -0,8203 1,2401
3,73 -0,7953 1,2563
3,74 -0,7700 1,2719
3,75 -0,7444 1,2871
3,76 -0,7185 1,3017
3,77 -0,6924 1,3158
3,78 -0,6659 1,3294
3,79 -0,6392 1,3425
3,80 -0,6122 1,3550
3,81 -0,5850 1,3670
3,82 -0,5575 1,3784
3,83 -0,5299 1,3893
3,84 -0,5020 1,3996
3,85 -0,4739 1,4093
3,86 -0,4456 1,4185
3,87 -0,4171 1,4272
3,88 -0,3885 1,4352
3,89 -0,3597 1,4427
3,90 -0,3308 1,4496
3,91 -0,3017 1,4559
3,92 -0,2726 1,4617
3,93 -0,2433 1,4668
3,94 -0,2139 1,4714
3,95 -0,1844 1,4754
3,96 -0,1549 1,4788
3,97 -0,1253 1,4816
3,98 -0,0956 1,4838
3,99 -0,0659 1,4854
4,00 -0,0362 1,4864
4,01 -0,0065 1,4869
4,02 0,0233 1,4867
4,03 0,0530 1,4859
4,04 0,0827 1,4846
4,05 0,1124 1,4826
4,06 0,1420 1,4801
4,07 0,1716 1,4769
4,08 0,2011 1,4732
4,09 0,2305 1,4689
4,10 0,2598 1,4640
4,11 0,2890 1,4585
4,12 0,3182 1,4524
4,13 0,3471 1,4458
4,14 0,3760 1,4385
4,15 0,4047 1,4307
4,16 0,4332 1,4224
4,17 0,4616 1,4134
4,18 0,4897 1,4039
4,19 0,5177 1,3938
4,20 0,5455 1,3832
4,21 0,5730 1,3720
4,22 0,6004 1,3603
4,23 0,6275 1,3480
4,24 0,6543 1,3352
4,25 0,6809 1,3218
4,26 0,7072 1,3079
4,27 0,7332 1,2935
4,28 0,7589 1,2786
4,29 0,7843 1,2632
4,30 0,8094 1,2472
4,31 0,8342 1,2308
4,32 0,8587 1,2139
4,33 0,8828 1,1965
4,34 0,9065 1,1786
4,35 0,9299 1,1602
4,36 0,9529 1,1414
4,37 0,9756 1,1221
4,38 0,9978 1,1024
4,39 1,0196 1,0822
4,40 1,0411 1,0616
4,41 1,0621 1,0405
4,42 1,0827 1,0191
4,43 1,1029 0,9972
4,44 1,1226 0,9750
4,45 1,1419 0,9523
4,46 1,1607 0,9293
4,47 1,1790 0,9059
4,48 1,1969 0,8821
4,49 1,2143 0,8580
4,50 1,2312 0,8336
4,51 1,2477 0,8088
4,52 1,2636 0,7837
4,53 1,2790 0,7582
4,54 1,2939 0,7325
4,55 1,3083 0,7065
4,56 1,3222 0,6802
4,57 1,3355 0,6536
4,58 1,3483 0,6268
4,59 1,3606 0,5997
4,60 1,3723 0,5723
4,61 1,3835 0,5448
4,62 1,3941 0,5170
4,63 1,4041 0,4890
4,64 1,4136 0,4608
4,65 1,4226 0,4325
4,66 1,4309 0,4039
4,67 1,4387 0,3752
4,68 1,4460 0,3464
4,69 1,4526 0,3174
4,70 1,4586 0,2883
4,71 1,4641 0,2591
4,72 1,4690 0,2297
4,73 1,4733 0,2003
4,74 1,4770 0,1708
4,75 1,4801 0,1412
4,76 1,4827 0,1116
4,77 1,4846 0,0819
4,78 1,4859 0,0522
4,79 1,4867 0,0225
4,80 1,4868 -0,0072
4,81 1,4864 -0,0370
4,82 1,4854 -0,0667
4,83 1,4837 -0,0964
4,84 1,4815 -0,1260
4,85 1,4787 -0,1556
4,86 1,4753 -0,1852
4,87 1,4713 -0,2147
4,88 1,4667 -0,2440
4,89 1,4615 -0,2733
4,90 1,4558 -0,3025
4,91 1,4494 -0,3315
4,92 1,4425 -0,3605
4,93 1,4350 -0,3892
4,94 1,4269 -0,4179
4,95 1,4183 -0,4463
4,96 1,4091 -0,4746
4,97 1,3993 -0,5027
4,98 1,3890 -0,5306
4,99 1,3781 -0,5582
5,00 1,3667 -0,5857
5,01 1,3547 -0,6129
5,02 1,3421 -0,6399
5,03 1,3291 -0,6666
5,04 1,3155 -0,6930
5,05 1,3014 -0,7192
5,06 1,2867 -0,7451
5,07 1,2716 -0,7707
5,08 1,2559 -0,7959
5,09 1,2397 -0,8209
5,10 1,2231 -0,8455
5,11 1,2059 -0,8698
5,12 1,1883 -0,8938
5,13 1,1701 -0,9173
5,14 1,1516 -0,9406
5,15 1,1325 -0,9634
5,16 1,1130 -0,9859
5,17 1,0931 -1,0079
5,18 1,0727 -1,0296
5,19 1,0519 -1,0508
5,20 1,0307 -1,0717
5,21 1,0090 -1,0921
5,22 0,9870 -1,1120
5,23 0,9646 -1,1315
5,24 0,9417 -1,1506
5,25 0,9185 -1,1692
5,26 0,8950 -1,1873
5,27 0,8711 -1,2050
5,28 0,8468 -1,2222
5,29 0,8222 -1,2389
5,30 0,7972 -1,2551
5,31 0,7720 -1,2708
5,32 0,7464 -1,2859
5,33 0,7205 -1,3006
5,34 0,6944 -1,3148
5,35 0,6679 -1,3284
5,36 0,6412 -1,3415
5,37 0,6143 -1,3540
5,38 0,5871 -1,3661
5,39 0,5597 -1,3775
5,40 0,5320 -1,3884
5,41 0,5041 -1,3988
5,42 0,4760 -1,4086
5,43 0,4478 -1,4178
5,44 0,4193 -1,4265
5,45 0,3907 -1,4346
5,46 0,3619 -1,4421
5,47 0,3330 -1,4491
5,48 0,3040 -1,4555
5,49 0,2748 -1,4612
5,50 0,2455 -1,4665
5,51 0,2162 -1,4711
5,52 0,1867 -1,4751
5,53 0,1572 -1,4785
5,54 0,1276 -1,4814
5,55 0,0979 -1,4836
5,56 0,0682 -1,4853
5,57 0,0385 -1,4864
5,58 0,0088 -1,4868
5,59 -0,0210 -1,4867
5,60 -0,0507 -1,4860
5,61 -0,0804 -1,4847
5,62 -0,1101 -1,4828
5,63 -0,1397 -1,4803
5,64 -0,1693 -1,4772
5,65 -0,1988 -1,4735
5,66 -0,2282 -1,4692
5,67 -0,2576 -1,4644
5,68 -0,2868 -1,4589
5,69 -0,3159 -1,4529
5,70 -0,3449 -1,4463
5,71 -0,3738 -1,4391
5,72 -0,4025 -1,4314
5,73 -0,4310 -1,4230
5,74 -0,4594 -1,4141
5,75 -0,4876 -1,4046
5,76 -0,5156 -1,3946
5,77 -0,5434 -1,3840
5,78 -0,5709 -1,3729
5,79 -0,5983 -1,3612
5,80 -0,6254 -1,3490
5,81 -0,6522 -1,3362
5,82 -0,6788 -1,3229
5,83 -0,7051 -1,3090
5,84 -0,7312 -1,2947
5,85 -0,7569 -1,2798
5,86 -0,7824 -1,2644
5,87 -0,8075 -1,2485
5,88 -0,8323 -1,2321
5,89 -0,8568 -1,2152
5,90 -0,8809 -1,1978
5,91 -0,9047 -1,1800
5,92 -0,9281 -1,1616
5,93 -0,9512 -1,1428
5,94 -0,9738 -1,1236
5,95 -0,9961 -1,1039
5,96 -1,0180 -1,0837
5,97 -1,0394 -1,0632
5,98 -1,0605 -1,0422
5,99 -1,0811 -1,0208
6,00 -1,1013 -0,9989
6,01 -1,1211 -0,9767
6,02 -1,1404 -0,9541
6,03 -1,1592 -0,9311
6,04 -1,1776 -0,9077
6,05 -1,1956 -0,8840
6,06 -1,2130 -0,8599
6,07 -1,2299 -0,8355
6,08 -1,2464 -0,8107
6,09 -1,2624 -0,7856
6,10 -1,2778 -0,7602
6,11 -1,2928 -0,7345
6,12 -1,3072 -0,7085
6,13 -1,3211 -0,6822
6,14 -1,3345 -0,6557
6,15 -1,3473 -0,6288
6,16 -1,3597 -0,6018
6,17 -1,3714 -0,5745
6,18 -1,3826 -0,5469
6,19 -1,3933 -0,5192
6,20 -1,4034 -0,4912
6,21 -1,4129 -0,4630
6,22 -1,4219 -0,4347
6,23 -1,4303 -0,4061
6,24 -1,4382 -0,3775
6,25 -1,4454 -0,3486
6,26 -1,4521 -0,3196
6,27 -1,4582 -0,2905
6,28 -1,4637 -0,2613
6,29 -1,4687 -0,2320
6,30 -1,4730 -0,2026
6,31 -1,4768 -0,1731
6,32 -1,4799 -0,1435
6,33 -1,4825 -0,1139
6,34 -1,4845 -0,0842
6,35 -1,4859 -0,0545
6,36 -1,4867 -0,0248
6,37 -1,4869 0,0050
6,38 -1,4865 0,0347
6,39 -1,4855 0,0644
6,40 -1,4839 0,0941
6,41 -1,4817 0,1238
6,42 -1,4789 0,1534
6,43 -1,4756 0,1829
6,44 -1,4716 0,2124
6,45 -1,4671 0,2418
6,46 -1,4619 0,2711
6,47 -1,4562 0,3003
6,48 -1,4499 0,3293
6,49 -1,4431 0,3582
6,50 -1,4356 0,3870
6,51 -1,4276 0,4157
6,52 -1,4190 0,4441
6,53 -1,4098 0,4724
6,54 -1,4001 0,5005
6,55 -1,3898 0,5284
6,56 -1,3790 0,5561
6,57 -1,3676 0,5836
6,58 -1,3556 0,6108
6,59 -1,3431 0,6378
6,60 -1,3301 0,6645
6,61 -1,3165 0,6910
6,62 -1,3025 0,7172
6,63 -1,2879 0,7431
6,64 -1,2727 0,7687
6,65 -1,2571 0,7940
6,66 -1,2410 0,8190
6,67 -1,2244 0,8436
6,68 -1,2072 0,8680
6,69 -1,1896 0,8919
6,70 -1,1716 0,9155
6,71 -1,1530 0,9388
6,72 -1,1340 0,9617
6,73 -1,1146 0,9841
6,74 -1,0946 1,0062
6,75 -1,0743 1,0279
6,76 -1,0535 1,0492
6,77 -1,0323 1,0701
6,78 -1,0107 1,0905
6,79 -0,9887 1,1105
6,80 -0,9663 1,1301
6,81 -0,9435 1,1492
6,82 -0,9203 1,1678
6,83 -0,8968 1,1860
6,84 -0,8729 1,2037
6,85 -0,8487 1,2209
6,86 -0,8241 1,2376
6,87 -0,7992 1,2538
6,88 -0,7739 1,2696
6,89 -0,7484 1,2848
6,90 -0,7225 1,2995
6,91 -0,6964 1,3137
6,92 -0,6700 1,3274
6,93 -0,6433 1,3405
6,94 -0,6164 1,3531
6,95 -0,5892 1,3651
6,96 -0,5618 1,3767
6,97 -0,5341 1,3876
6,98 -0,5063 1,3980
6,99 -0,4782 1,4079
7,00 -0,4500 1,4171
7,01 -0,4215 1,4259
7,02 -0,3929 1,4340
7,03 -0,3642 1,4416
7,04 -0,3353 1,4486
7,05 -0,3062 1,4550
7,06 -0,2771 1,4608
7,07 -0,2478 1,4661
7,08 -0,2184 1,4707
7,09 -0,1890 1,4748
7,10 -0,1594 1,4783
7,11 -0,1298 1,4812
7,12 -0,1002 1,4835
7,13 -0,0705 1,4852
7,14 -0,0408 1,4863
7,15 -0,0111 1,4868
7,16 0,0187 1,4867
7,17 0,0484 1,4861
7,18 0,0781 1,4848
7,19 0,1078 1,4830
7,20 0,1374 1,4805
7,21 0,1670 1,4775
7,22 0,1965 1,4738
7,23 0,2260 1,4696
7,24 0,2553 1,4648
7,25 0,2846 1,4594
7,26 0,3137 1,4534
7,27 0,3427 1,4468
7,28 0,3716 1,4397
7,29 0,4003 1,4320
7,30 0,4288 1,4237
7,31 0,4572 1,4148
7,32 0,4854 1,4054
7,33 0,5134 1,3954
7,34 0,5412 1,3849
7,35 0,5688 1,3738
7,36 0,5962 1,3621
7,37 0,6233 1,3499
7,38 0,6502 1,3372
7,39 0,6768 1,3239
7,40 0,7031 1,3101
7,41 0,7292 1,2958
7,42 0,7550 1,2809
7,43 0,7804 1,2656
7,44 0,8056 1,2497
7,45 0,8304 1,2334
7,46 0,8549 1,2165
7,47 0,8791 1,1992
7,48 0,9029 1,1814
7,49 0,9263 1,1631
7,50 0,9494 1,1443
7,51 0,9721 1,1251
7,52 0,9944 1,1054
7,53 1,0163 1,0853
7,54 1,0378 1,0648
7,55 1,0589 1,0438
7,56 1,0796 1,0224
7,57 1,0998 1,0006
7,58 1,1196 0,9784
7,59 1,1389 0,9558
